glycan_id,glycan,species,immunogenicity,inferred_origin,link
15355,GlcNAc(b1-2)[Gal(b1-3)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,
15356,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,"['Bos_taurus', 'Columbia_livia', 'Homo_sapiens']",0,,N
15357,GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)GlcNAc(b1-2)[GalNAc(b1-4)[NeuNAc(a2-3)]Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[GalOS(b1-4)GlcNAc(b1-2)[GalOS(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0,,
15358,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)]Man(a1-3)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc,['Homo_sapiens'],0,,N
15359,ManNAc(b1-2)Rha(a1-2)Rha(a1-2)Gal(a1-3)GlcNAcOP,['Escherichia_coli'],,,
15360,Gal(b1-4)GlcNAc(b1-2)Man(a1-6)[Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,"['Homo_sapiens', 'Mus_musculus']",0,,N
15361,Gal(a1-4)GalNAc(a1-4)GalNAc(b1-4)GlcNAc(b1-3)Man(b1-4)Glc,,,none,
15362,GlcOS(a1-1)[GlcOS(a1-4)GlcOS(b1-4)]GlcOS,,,Bacteria,
15363,RibOP-ol(5-6)Glc(b1-3)D-FucNAcN(a1-4)GalNAc,['Streptococcus_pneumoniae'],,,
15364,GlcNAc(b1-3)[Fuc(a1-2)]Gal(b1-3)GlcNAc,,,none,
15365,GlcOSA(b1-3)GalNAcOS(b1-4)GlcA(b1-3)GalNAcOS(b1-4)GlcOSA(b1-3)GalNAcOS,,,Bacteria,
15366,NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-6)]GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,
15367,PseNAcNBut(a2-6)Gal(b1-4)Glc(b1-3)GlcNAc(a1-8)PseNAcNBut,['Escherichia_coli'],,,
15368,GalOS(b1-4)GalNAc(b1-4)GalOS(b1-4)Glc,,,Ophiocordycipitaceae,
15369,RhaOMe(a1-2)RhaOMe(a1-2)GalOMe(b1-4)[GlcOMe(b1-2)]GlcOMe,['Primula_sieboldii'],,,
15370,Araf(a1-3)[Xyl(b1-4)Xyl(b1-4)]Xyl(b1-4)Xyl,,,Angiosperms,
15371,Man(a1-3)Man(a1-3)Man(a1-3)GlcNAc,['Escherichia_coli'],,,
15372,GlcNAc(b1-3)[Gal(a1-3)Gal(b1-4)GlcNAc(b1-6)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,,,Chordata,
15373,b-Tri-ol(1-6)Glc(b1-6)Gal(a1-2)Glc(a1-3)b-Tri-ol,,,Bacteria,
15374,D-Ara(b1-2)Gal(b1-3)Gal(b1-3)Gal(b1-3)GalOP(b1-4)Man,['Leishmania_major'],,,
15375,GlcOMeA(a1-2)[Xyl(b1-4)Xyl(b1-4)]Xyl(b1-4)Xyl,,,Angiosperms,
15376,Fuc(a1-3)[Gal(a1-3)Gal(b1-4)]GlcNAc(b1-2)Man(a1-3)[Fuc(a1-3)[Gal(a1-3)Gal(b1-4)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Naja_kaouthia'],,,N
15377,GlcNAc(b1-2)[GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,
15378,LDManNonUloNAcOFoN-onic(a2-4)Xyl(b1-3)D-FucNAc,,,Dicotyledons,
15379,GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,
15380,Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)]GalNAc,,,Chordata,
15381,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(a1-3)Gal(b1-4)GlcNAc(b1-3)GalNAc,,,Chordata,
15382,Rha(a1-4)Rha(a1-3)Rha,,,Angiosperms,
15383,DDManHep(a1-6)Glc(b1-4)[LDManHep(a1-2)LDManHepOPEtn(a1-3)]LDManHep(a1-5)KdoOP,['Haemophilus_ducreyi'],,,
15384,Rha(a1-4)Glc(b1-4)GlcA(b1-4)Glc,,,Bacteria,
15385,Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Glc(b1-4)[Fuc(a1-3)]GlcNAc(b1-3)Gal,,,Bacteria,
15386,6dTalNAcOAc(b1-4)FucNAc(a1-4)FucNAc(a1-3)6dTalNAcOAc,['Plesiomonas_shigelloides'],1,,
15387,GalNAc(a1-3)D-Rha(b1-4)Glc(b1-6)Gal,['Streptococcus_oralis'],,,
15388,Man(a1-3)Gal(b1-6)[Glc(a1-4)]Gal(b1-6)Gal,['Hirsutella_rhossiliensis'],,,
15389,Gal(b1-4)GlcNAc(b1-4)[GalNAc(b1-4)GlcNAc(b1-2)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-6)[GalNAc(b1-4)GlcNAc(b1-2)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0,,N
15390,Gal(b1-3)Glc(b1-3)Rha(a1-4)[Gal(b1-3)]Glc(b1-3)Rha(a1-4)[Gal(b1-3)]Glc(b1-3)Rha-ol,['Acidomonas_methanolica'],,,
15391,GlcNAcOLac(a1-3)Rha(b1-4)GlcNAc(b1-6)GlcNAcOLac,"['Providencia_alcalifaciens', 'Providencia_rustigianii']",1,,
15392,Man(a1-6)Man(a1-6)[Galf(b1-2)]Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)[Galf(a1-2)Galf(b1-2)]Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)Man(a1-6)[Gal(b1-4)]Man(a1-6)Man(a1-6)Man(a1-6)Man,['Akanthomyces_muscarius'],,,
15393,Fuc(a1-2)Gal(a1-3)Gal(a1-4)Gal(b1-4)GlcNAc(b1-6)[Fuc(a1-2)Gal(a1-3)Gal(a1-4)Gal(b1-3)]GalNAc,['Rana_clamitans'],,,O
15394,Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAcN,"['Penicillium_decumbens', 'Penicillium_oxalicum']",,,
15395,D-FucNAc(a1-4)ManNAcA(b1-4)GlcNAc,['Escherichia_coli'],,,
15396,Rha(a1-3)Gal(a1-3)GlcNAc(b1-4)[Rha(a1-2)]Rha(a1-2)Rha(a1-1)[Rha(a1-3)]GlcOP-ol,['Streptococcus_agalactiae'],,,
15397,Kdn(a2-3)Gal(b1-3)GlcNAc,,,Animalia,
15398,Glc(b1-3)[Xyl(b1-4)Glc(b1-4)]Glc,,,Avena_sativa,
15399,GlcOFoN(b1-4)GlcNAc(b1-4)GlcNAc(b1-4)GlcNAc,,,Bacteria,
15400,NeuNAc(a2-6)GalNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[Kdn(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,
15401,GlcNAc(b1-4)[Glc(b1-3)]GalNAc(a1-3)LDManHepOCm(a1-3)LDManHepOP(a1-5)[Kdo(a1-4)]Kdo,,1,Bacteria,
15402,Man(a1-6)Man(a1-5)[Gal(b1-8)Kdo(a2-4)]Kdo,['Agrobacterium_tumefaciens'],,,
15403,GalNAc(a1-4)GalNAc(b1-3)Thre-onic,['Escherichia_coli'],,,
15404,Gal(b1-3)GlcNAc(b1-3)Gal(b1-3)GlcNAc(b1-3)GalNAc,,,Chordata,
15405,AraN(a1-4)[Kdo(a2-4)[LDManHep(a1-2)DDManHep(a1-2)[Glc(b1-6)Glc(a1-4)GlcN(a1-4)]GalA(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)]Kdo(a2-6)]GlcN(b1-6)GlcN,,,Bacteria,
15406,Fuc(b1-2)[Fuc(b1-3)]D-Rha,,,Bacteria,
15407,Xyl(b1-4)[GlcA(a1-2)]Xyl(b1-4)Xyl(b1-4)Xyl,['Gossypium_hirsutum'],,,
15408,Glc(a1-2)Glc(a1-3)Glc(a1-3)Man(a1-2)Man(a1-2)Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(a1-4)GlcNAc,,,Mammalia,
15409,Glc(b1-2)[Xyl(b1-2)D-Fuc(b1-6)]Glc,,,Angiosperms,
15410,D-RhaNAc(a1-3)Fuc(a1-4)Glc(b1-3)[Glc(b1-4)]GalNAc(a1-2)D-RhaNAc,['Salmonella_urbana'],,,
15411,Kdn(a2-6)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,,,Bacteria,
15412,Gal(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal,,,Bacteria,
15413,Qui(b1-6)Gal(b1-6)GlcNAc(b1-6)Gal(b1-3)GlcNAc,,,Bacteria,
15414,FrufOAc(b1-2)FrufOAc(a1-2)FrufOAc,['Yersinia_intermedia'],,,
15415,Glc(a1-1)[L-Xyl(b1-4)L-Aco(a1-3)Gal(b1-3)Glc(b1-4)]Glc,,,Bacteria,
15416,NeuNAc(a2-8)NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-4)Glc,,1,Bacteria,
15417,Gal(a1-3)[Fuc(a1-2)]GalOMe,,,Eukarya,
15418,Glc(a1-4)Glc(a1-4)GlcA,['Stevia_rebaudiana'],,,
15419,NeuNGc(a2-3)Gal(b1-4)GlcNAcOS(b1-3)Gal(b1-4)GlcNAcOS(b1-3)Gal(b1-4)GlcNAcOS(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)GalNAc,['Sus_scrofa'],,,O
15420,Xyl(b1-2)Glc(b1-4)Glc(b1-4)Gal,,,Angiosperms,
15421,Gal(b1-3)GalNAc(b1-3)Gal(b1-4)Glc,,,Bacteria,
15422,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)Gal(b1-3)[GalNAc(a1-4)Gal(b1-6)]Gal(b1-4)Glc,,,Chordata,
15423,[AbeOAc(a1-3)]Man(a1-4)Rha(a1-3)Gal(a1-2)Man,"['Edwardsiella_tarda', 'Salmonella_enterica']",1,,
15424,GalNAcOS(b1-4)Glc(b1-3)GalNAcOS,,,Bacteria,
15425,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0,,N
15426,Gal(b1-4)GlcNAc(b1-4)Man(a1-3)Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,
15427,L-GulNAcAN(a1-4)ManNAcAN(b1-4)L-GulNAcAN,['Taylorella_equigenitalis'],,,
15428,Man(b1-4)GlcNAc(b1-4)[Fuc(b1-3)][Fuc(a1-6)]GlcNAc,,,Animalia,
15429,Rha(a1-3)Xyl(b1-4)Rha(a1-2)AraOMe,"['Frantzia_pittieri', 'Frantzia_talamancensis']",,,
15430,Kdo(a2-4)[GlcNAc(a1-2)LDManHepOPEtn(a1-3)LDManHep(a1-5)]Kdo,,,Bacteria,
15431,Gal(b1-3)GalNAc(a1-4)GalNAc(b1-4)GlcNAcOPEtn(b1-3)Man(b1-4)Glc,,,none,
15432,GlcNAc(a1-6)Gal(b1-4)GlcNAc,,,Bacteria,
15433,KdoOP(a2-6)GlcN(b1-6)GlcN,,,Bacteria,
15434,Gal(b1-6)[GalA(b1-2)]Gal(b1-3)Glc(a1-6)Gal,['Astraeus_hygrometricus'],,,
15435,Rha(a1-3)[Glc(a1-2)]Rha(a1-2)Glc,['Bifidobacterium_breve'],,,
15436,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,['Homo_sapiens'],0,,N
15437,Gal(b1-4)GlcNAc(a1-6)Gal,,,Bacteria,
15438,Man(a1-2)Man(a1-3)Man(a1-2)Man(a1-2)Man,"['Candida_parapsilosis', 'Lachancea_kluyveri']",,,
15439,[Glc(b1-4)Glc(b1-4)Glc(b1-6)]Gal(a1-4)Gal,['Ganoderma_lucidum'],,,
15440,Fruf(b2-1)[Fruf(b2-6)]Fruf(b2-6)Glc,,,Bacteria,
15441,GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc(a1-4)GlcOAc,,,Bacteria,
15442,GalNAla(a1-3)LDManHepOPOCm(a1-3)LDManHepOPOPPEtn(a1-5)[Kdo(a2-4)]Kdo,['Pseudomonas_aeruginosa'],,,
15443,Glc(a1-3)[Gal(a1-6)]Glc(a1-3)[LDManHep(a1-7)]LDManHep(a1-3)LDManHepOPPEtn(a1-5)[Rha(a1-5)Kdo(a2-4)KdoOPEtn(a2-4)]Kdo,['Escherichia_coli'],,,
15444,Xyl(b1-2)Xyl(b1-4)Xyl,,,Angiosperms,
15445,GalOMe(b1-3)[GalOMe(b1-6)]GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-3)[GalOMe(b1-6)GalOMe(b1-3)[GalOMe(b1-6)]GlcNAc(b1-4)GlcNAc(b1-2)Man(a1-6)][Xyl(b1-2)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Animalia,
15446,Glc(a1-4)[Glc(b1-3)]GalNAc(b1-3)Man,['Clostridioides_difficile'],,,
15447,GlcA(b1-3)GlcNAc(b1-2)GalAThr(a1-3)GalNAc(b1-4)GlcA,['Colwellia_psychrerythraea'],,,
15448,Man(b1-2)Man(a1-3)[Man(a1-2)Man(a1-3)[Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,,,Mammalia,
15449,Glc(a1-4)D-AraHex(a1-4)Glc,,,Bacteria,
15450,[Gal(a1-4)]PseNAcNAc(b2-6)Gal(b1-6)Galf(b1-3)Gal(a1-8)PseNAcNAc,"['Enterobacter_cloacae', 'Enterobacter_sp']",,,
15451,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-6)Gal(b1-4)GlcNAc(b1-4)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,
15452,Rha(a1-3)Rha(a1-2)Rha(a1-2)[GlcNAc(b1-3)]Rha,,,Bacteria,
15453,Man(b1-4)Rha(b1-3)Gal,,,Bacteria,
15454,[Gal(b1-4)Glc(b1-6)]Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc,,,Bacteria,
15455,Kdo(a2-4)[Glc(a1-2)Glc(a1-2)[GlcNAc(a1-3)]Gal(a1-3)Glc(a1-3)[GlcN(a1-7)LDManHep(a1-7)]LDManHepOP(a1-3)LDManHepOP(a1-5)]Kdo,,,Bacteria,
15456,Gal(a1-3)[Sug(b1-3)GalOAc(a1-2)]Man(a1-4)Rha(a1-3)Gal,"['Pectobacterium_atrosepticum', 'Pectobacterium_carotovorum']",,,
15457,Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-3)[Gal(a1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,
15458,Glc(a1-4)Glc(a1-4)Glc(a1-6)Glc(a1-4)Glc(a1-6)Glc(a1-4)Glc,,,Eukarya,
15459,Man(a1-2)Man(a1-2)Man(a1-5)D-Araf(b1-2)D-Araf(a1-3)[Man(a1-2)Man(a1-2)Man(a1-5)D-Araf(b1-2)D-Araf(a1-5)]D-Araf(a1-5)D-Ara,,,Ascomycota,
15460,Glc(b1-2)GlcOAcOOle(b1-4)Glc,['Starmerella_bombicola'],,,
15461,GlcNAc(a1-2)LDManHep(a1-3)LDManHep,,,Bacteria,
15462,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Homo_sapiens'],0,,O
15463,Man(b1-3)Man(b1-2)Man(b1-3)[Gal(b1-6)]Man(b1-2)Man(b1-3)Man(b1-2)Man(b1-2)Man,['Lentinula_edodes'],,,
15464,Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-4)][Gal(b1-4)GlcNAc(b1-6)]Man(a1-3)[Gal(b1-4)GlcNAc(b1-2)[Gal(b1-4)GlcNAc(b1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Monjiviricetes,
15465,NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[GlcNAc(b1-4)][NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,
15466,D-Fuc(a1-2)Gal(a1-3)Gal(a1-4)Gal(b1-3)[GlcNAc(b1-6)]GalNAc,,,Chordata,
15467,LegNAcNAm(a2-4)FucNAcOAc(a1-3)QuiNAc(b1-3)[GlcNAc(b1-2)]Glc(b1-3)[Glc(a1-4)]GalNAla(a1-3)LDManHepOCm(a1-3)LDManHep(a1-5)Kdo,['Pseudomonas_fluorescens'],,,
15468,NeuNGc(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[D-Fuc(a1-6)]GlcNAc,,,Chordata,
15469,Man(a1-3)Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc,,,Ascomycota,
15470,Kdo(a2-8)[Kdo(a2-4)]Kdo(a2-4)Kdo(a2-6)GlcNAcOP(b1-6)GlcNAcOP,['Chlamydia_psittaci'],,,
15471,GalNAc(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc(b1-6)[Glc(b1-4)]LDManHep(a1-6)Glc(b1-4)[LDManHep(a1-2)LDManHepOPEtn(a1-3)][Glc(a1-6)]LDManHep(a1-5)KdoOPPEtn,['Pasteurella_multocida'],,,
15472,Glc(a1-3)Man(a1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,['Saccharomyces_cerevisiae'],,,N
15473,D-FucNAlaAc(a1-4)[GalNAc(b1-3)]Gal(b1-2)Ery-ol,['Cronobacter_sakazakii'],,,
15474,GlcOMeA(a1-2)[Xyl(b1-4)Xyl(b1-4)Xyl(b1-4)]Xyl,,,Angiosperms,
15475,QuiNAc(a1-3)Rha(a1-6)GlcNAc(a1-4)GlcA(b1-3)GalNAc(a1-4)QuiNAc,['Cronobacter_muytjensii'],1,,
15476,GlcNAc(b1-4)GlcA(b1-3)GlcNAc(b1-4)GlcA(b1-3)GlcNAc,,,Bacteria,
15477,Gal(b1-2)LDManHepOP(a1-2)[Gal(a1-4)Gal(b1-4)Glc(b1-4)Glc(a1-3)]LDManHepOPEtn(a1-3)[Gal(a1-4)Gal(b1-4)LDManHep(b1-4)Glc(b1-4)]LDManHep(a1-5)KdoOPPEtn,['Haemophilus_influenzae'],,,
15478,GlcNAc(b1-4)[D-Ara(b1-6)]GlcNAc,,,Bacteria,
15479,Fuc(a1-2)GalOAc(b1-3)[Fuc(a1-4)]GlcNAc(a1-4)GlcA(b1-4)GalA(a1-3)Glc(b1-6)[3dLyxHepUlosaric(a2-3)GalA(a1-3)Glc(b1-4)]GlcOAc(a1-5)[GalOAcA(a1-7)Kdo(a2-4)]Kdo,['Agrobacterium_rubi'],,,
15480,Gal(b1-3)Glc(b1-3)Rha(a1-4)[Gal(b1-3)]Glc(b1-3)Rha-ol,['Acidomonas_methanolica'],,,
15481,GlcNAc(a1-3)GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[GalOS(b1-4)GlcNAcOS(b1-6)]GalNAc,['Xenopus_laevis'],,,
15482,L-Man(a1-6)[Xyl(a2-3)]L-Man(a1-6)L-Man(a1-6)L-Man,['Lactarius_deliciosus'],,,
15483,NeuNAc(a2-8)NeuNAc(a2-3)Gal(b1-3)[NeuNAc(a2-8)NeuNAc(a2-6)]GlcNAc(b1-3)Gal(b1-4)Glc,,,Chordata,
15484,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-3)[Fuc(a1-4)]GlcNAc,,1,Chordata,
15485,D-RhaOMe(a1-3)D-Rha(a1-3)D-Rha(a1-2)D-Rha(a1-2)D-Rha,['Pseudomonas_savastanoi'],,,
15486,GalNAc(a1-3)[Fuc(a1-2)]Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)Glc,,,Chordata,
15487,NeuNAc(a2-9)NeuNAc(a2-3)GalNAc(b1-3)Gal(b1-4)Glc,,,Bacteria,
15488,Gal(b1-3)[NeuNAc(a2-6)]GalNAc(b1-4)Gal(b1-4)Glc,,,Chordata,
15489,Kdo(a2-4)[LDManHep(a1-2)LDManHep(a1-3)[GalOP(b1-4)[GalOP(b1-6)]LDManHep(a1-6)Glc(b1-4)]LDManHep(a1-5)]Kdo,,,Bacteria,
15490,DDManHep(a1-7)LDManHep(a1-7)LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)]Kdo,['Yersinia_pseudotuberculosis'],,,
15491,Man(a1-2)Man(a1-2)[Man(a1-3)Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-3)[Man(a1-6)]Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Ascomycota,
15492,Man(b1-2)Man(a1-2)[Man(a1-2)Man(a1-6)]Man(a1-3)[Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Ascomycota,
15493,FucOMe(a1-3)DDGalHepOMe(b1-3)GlcNAc(a1-2)Man(b1-3)ManNAc(b1-4)Gal(a1-4)DDGalHep(b1-3)GlcNAc(b1-3)Gal(a1-2)Man(a1-6)[Gal(a1-2)][Kdo(a2-3)]Man(a1-4)Man(a1-5)[GlcN(a1-4)Kdo(a2-4)]Kdo(a2-6)GlcN(b1-6)GlcN,['Pectinatus_frisingensis'],,,
15494,GalNAc(b1-3)Gal(b1-4)[Fuc(a1-3)]GlcNAc(b1-6)[Gal(b1-3)]GalNAc,['Rana_clamitans'],,,O
15495,D-Ara(a1-2)Gal(b1-3)Gal(b1-3)Gal(b1-3)GalOP(b1-4)Man,,,Eukarya,
15496,GlcNAc(b1-4)GalNAcOPGro(b1-4)[Gal(a1-6)]Glc(b1-3)GalNAc(b1-6)GlcNAc,['Escherichia_coli'],,,
15497,[Gal(a1-6)]4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc(a1-4)Glc,,,Bacteria,
15498,NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-2)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-4)]Man(a1-3)[NeuNAc(a2-3)Gal(b1-4)GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)[Fuc(a1-6)]GlcNAc,,,Chordata,
15499,Gal(b1-3)Xyl(b1-4)GlcA,,,Bacteria,
15500,Man(a1-3)[Par(b1-4)]Fuc(a1-3)GalNAc(b1-3)[DDManHep(a1-7)LDManHep(a1-7)]LDManHep(a1-3)[Glc(b1-4)]LDManHep(a1-5)[Kdo(a2-4)]Kdo,['Yersinia_pseudotuberculosis'],,,
15501,GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[GlcNAc(b1-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,
15502,Fuc(a1-2)Gal(b1-4)GlcNAc(b1-3)Gal(b1-3)[Fuc(a1-2)Gal(b1-4)GlcNAc(b1-6)]GalNAc,['Sus_scrofa'],,,O
15503,Rha(a1-3)[Glc(b1-4)GlcA(b1-4)]Glc,,,Bacteria,
15504,[Glc(b1-6)]Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)GlcCho(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc(b1-3)Glc,['Bradyrhizobium_diazoefficiens'],,,
15505,NeuNAcOGc(a2-3)Gal(b1-3)GalNAc,,1,Bacteria,
15506,Glc(a1-4)Glc(a1-4)D-AraHex,,,Bacteria,
15507,Kdn(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-3)[Kdn(a2-3)Gal(b1-4)GlcNAc(b1-2)Man(a1-6)]Man(b1-4)GlcNAc(b1-4)GlcNAc,,,Chordata,
15508,Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc(a1-6)Glc,['Lactobacillus_reuteri'],,,
15509,Xyl(b1-4)Rha(a1-2)[Rha(a1-3)]Xyl,['Aster_scaber'],,,
15510,Gal(a1-3)GalNAc(b1-3)Gal(a1-4)Gal(b1-4)Glc,,,Bacteria,
15511,Rha(a1-3)GalNAc(b1-4)Rha,['Serratia_marcescens'],,,
15512,Xyl(b1-4)Man(a1-3)[Xyl(b1-2)]Man(a1-3)[Xyl(b1-2)]Man,,,Basidiomycota,
15513,Gal(a1-2)[GalNAc(a1-3)]Gal,,,Bacteria,
15514,GlcOAc(b1-2)GlcOAcOSte(b1-4)GlcOAc,"['Rhodotorula_babjevae', 'Starmerella_bombicola']",,,
